_screen_index,database,evaluation_file,screening_id,screening_title,status,matched_title,best_candidate_title,best_candidate_doi,match_method,match_score,margin
31,Springer,SPRINGER_S1_batch_021-040.jsonl,SPRINGER_0032_Vikrant2026,An Integrated Framework for Jailbreak Prevention Using Knowledge Graphs and Large Language Models,MATCHED,An Integrated Framework for&#xa0;Jailbreak Prevention Using Knowledge Graphs and&#xa0;Large Language Models,An Integrated Framework for&#xa0;Jailbreak Prevention Using Knowledge Graphs and&#xa0;Large Language Models,10.1007/978-3-032-22917-5_2,ID_EXACT,1.0,
32,Springer,SPRINGER_S1_batch_021-040.jsonl,SPRINGER_0033_Julien2024,Jatmo: Prompt Injection Defense by Task-Specific Finetuning,MATCHED,Jatmo: Prompt Injection Defense by&#xa0;Task-Specific Finetuning,Jatmo: Prompt Injection Defense by&#xa0;Task-Specific Finetuning,10.1007/978-3-031-70879-4_6,ID_EXACT,1.0,
33,Springer,SPRINGER_S1_batch_021-040.jsonl,SPRINGER_0034_Anargyros2026,Automatic Security Testing of System Prompts Against Prompt Injection Attacks,MATCHED,Automatic Security Testing of&#xa0;System Prompts Against Prompt Injection Attacks,Automatic Security Testing of&#xa0;System Prompts Against Prompt Injection Attacks,10.1007/978-3-032-26836-5_12,ID_EXACT,1.0,
34,Springer,SPRINGER_S1_batch_021-040.jsonl,SPRINGER_0035_Donghyun2026,Prompt Infection: LLM-to-LLM Prompt Injection within Multi-agent Systems,MATCHED,Prompt Infection: LLM-to-LLM Prompt Injection within Multi-agent Systems,Prompt Infection: LLM-to-LLM Prompt Injection within Multi-agent Systems,10.1007/978-3-032-16092-8_28,ID_EXACT,1.0,
35,Springer,SPRINGER_S1_batch_021-040.jsonl,SPRINGER_0036_Yi2026,Detection Method for Prompt Injection by Integrating Pre-trained Model and Heuristic Feature Engineering,MATCHED,Detection Method for&#xa0;Prompt Injection by&#xa0;Integrating Pre-trained Model and&#xa0;Heuristic Feature Engineering,Detection Method for&#xa0;Prompt Injection by&#xa0;Integrating Pre-trained Model and&#xa0;Heuristic Feature Engineering,10.1007/978-981-95-3072-4_6,ID_EXACT,1.0,
36,Springer,SPRINGER_S1_batch_021-040.jsonl,SPRINGER_0037_Tang2026,Prompt injection in manuscripts: exploiting loopholes or crossing ethical lines?,MATCHED,Prompt injection in manuscripts: exploiting loopholes or crossing ethical lines?,Prompt injection in manuscripts: exploiting loopholes or crossing ethical lines?,10.1186/s41073-025-00187-7,ID_EXACT,1.0,
37,Springer,SPRINGER_S1_batch_021-040.jsonl,SPRINGER_0038_Zheyuan2026,Prompt injection attacks on vision-language models for surgical decision support,MATCHED,Prompt injection attacks on vision-language models for surgical decision support,Prompt injection attacks on vision-language models for surgical decision support,10.1038/s44484-026-00014-6,ID_EXACT,1.0,
38,Springer,SPRINGER_S1_batch_021-040.jsonl,SPRINGER_0039_Pablo2026,Comparative Analysis of Jailbreaking Techniques for Large Language Models: A Systematic Evaluation Framework,MATCHED,Comparative Analysis of&#xa0;Jailbreaking Techniques for&#xa0;Large Language Models: A Systematic Evaluation Framework,Comparative Analysis of&#xa0;Jailbreaking Techniques for&#xa0;Large Language Models: A Systematic Evaluation Framework,10.1007/978-3-032-19770-2_11,ID_EXACT,1.0,
39,Springer,SPRINGER_S1_batch_021-040.jsonl,SPRINGER_0040_Yajing2026,When Vision Becomes a Threat: Adversarial Prompt Injection via Visual Embedding Manipulation,MATCHED,When Vision Becomes a&#xa0;Threat: Adversarial Prompt Injection via&#xa0;Visual Embedding Manipulation,When Vision Becomes a&#xa0;Threat: Adversarial Prompt Injection via&#xa0;Visual Embedding Manipulation,10.1007/978-981-95-7081-2_10,ID_EXACT,1.0,
40,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0041_Sixin2026,Secure Guard: A Semantic-Based Jailbreak Prompt Detection Framework for Protecting Large Language Models,MATCHED,Secure Guard: A Semantic-Based Jailbreak Prompt Detection Framework for&#xa0;Protecting Large Language Models,Secure Guard: A Semantic-Based Jailbreak Prompt Detection Framework for&#xa0;Protecting Large Language Models,10.1007/978-981-95-3537-8_22,ID_EXACT,1.0,
41,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0042_Jan2025,Prompt injection attacks on vision language models in oncology,MATCHED,Prompt injection attacks on vision language models in oncology,Prompt injection attacks on vision language models in oncology,10.1038/s41467-024-55631-x,ID_EXACT,1.0,
42,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0043_Yifan2025,Images are Achilles’ Heel of Alignment: Exploiting Visual Vulnerabilities for Jailbreaking Multimodal Large Language Models,MATCHED,Images are Achilles’ Heel of&#xa0;Alignment: Exploiting Visual Vulnerabilities for&#xa0;Jailbreaking Multimodal Large Language Models,Images are Achilles’ Heel of&#xa0;Alignment: Exploiting Visual Vulnerabilities for&#xa0;Jailbreaking Multimodal Large Language Models,10.1007/978-3-031-73464-9_11,ID_EXACT,1.0,
43,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0044_Guanghao2026,CCJA: Context-Coherent Jailbreak Attack for Aligned Large Language Models,MATCHED,CCJA: Context-Coherent Jailbreak Attack for Aligned Large Language Models,CCJA: Context-Coherent Jailbreak Attack for Aligned Large Language Models,10.1007/s10994-026-07069-z,ID_EXACT,1.0,
44,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0045_Xueting2025,Defender: The Possibility of Repairing Jailbreak Defects,MATCHED,Defender: The Possibility of Repairing Jailbreak Defects,Defender: The Possibility of Repairing Jailbreak Defects,10.1007/978-981-96-1694-7_17,ID_EXACT,1.0,
45,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0046_Mengying2026,A novel data-level prompt injection attack against graph prompt learning,MATCHED,A novel data-level prompt injection attack against graph prompt learning,A novel data-level prompt injection attack against graph prompt learning,10.1186/s42400-026-00650-y,ID_EXACT,1.0,
46,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0047_Esra2026,Linguistic profile of LLMs: an overview of linguistic performance and jailbreak vulnerability,MATCHED,Linguistic profile of LLMs: an overview of linguistic performance and jailbreak vulnerability,Linguistic profile of LLMs: an overview of linguistic performance and jailbreak vulnerability,10.1007/s41809-025-00192-8,ID_EXACT,1.0,
47,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0048_Guoqiang2025,PlaqueCap: lesion-centered captioning of atherosclerotic plaques in intravascular ultrasound using vision-language models and prompt injection,MATCHED,PlaqueCap: lesion-centered captioning of atherosclerotic plaques in intravascular ultrasound using vision-language models and prompt injection,PlaqueCap: lesion-centered captioning of atherosclerotic plaques in intravascular ultrasound using vision-language models and prompt injection,10.1038/s41746-025-02044-9,ID_EXACT,1.0,
48,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0049_Junichiro2025,Jailbreak Attack on a Multi-agent LLM Defense System,MATCHED,Jailbreak Attack on&#xa0;a&#xa0;Multi-agent LLM Defense System,Jailbreak Attack on&#xa0;a&#xa0;Multi-agent LLM Defense System,10.1007/978-981-96-6441-2_22,ID_EXACT,1.0,
49,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0050_Priyanka2026,Jailbreaking LLMs and Its Security Implications,MATCHED,Jailbreaking LLMs and Its Security Implications,Jailbreaking LLMs and Its Security Implications,10.1007/979-8-8688-2958-1_1,ID_EXACT,1.0,
50,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0051_Riccardo2025,Are Large Language Models Really Bias-Free? Jailbreak Prompts for Assessing Adversarial Robustness to Bias Elicitation,MATCHED,Are Large Language Models Really Bias-Free? Jailbreak Prompts for&#xa0;Assessing Adversarial Robustness to&#xa0;Bias Elicitation,Are Large Language Models Really Bias-Free? Jailbreak Prompts for&#xa0;Assessing Adversarial Robustness to&#xa0;Bias Elicitation,10.1007/978-3-031-78977-9_4,ID_EXACT,1.0,
51,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0052_Tran2026,Cross-layer contagion of prompt injections in multi-agent swarms: a multiplex microscopic markov chain approach,MATCHED,Cross-layer contagion of prompt injections in multi-agent swarms: a multiplex microscopic markov chain approach,Cross-layer contagion of prompt injections in multi-agent swarms: a multiplex microscopic markov chain approach,10.1186/s42400-026-00628-w,ID_EXACT,1.0,
52,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0053_Jiaen2026,Breaking Barriers: Multi-Agent Prompt Fusion for Automated LLM Jailbreaks,MATCHED,Breaking Barriers: Multi-Agent Prompt Fusion for Automated LLM Jailbreaks,Breaking Barriers: Multi-Agent Prompt Fusion for Automated LLM Jailbreaks,10.1007/s12559-026-10552-3,ID_EXACT,1.0,
53,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0054_Xinzhe2026,HBS-KGLLM: A General Framework for Generating Knowledge Graphs for Jailbreaking,MATCHED,HBS-KGLLM: A General Framework for&#xa0;Generating Knowledge Graphs for&#xa0;Jailbreaking,HBS-KGLLM: A General Framework for&#xa0;Generating Knowledge Graphs for&#xa0;Jailbreaking,10.1007/978-981-95-3906-2_31,ID_EXACT,1.0,
54,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0055_Priyanka2026,Jailbreaking LLMs,MATCHED,Jailbreaking LLMs,Jailbreaking LLMs,10.1007/979-8-8688-2958-1,ID_EXACT,1.0,
55,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0056_Jiesen2026,Semantic Steer Chain: Efficient and Precise Black-Box Jailbreaking Through Adaptive Approximation,MATCHED,Semantic Steer Chain: Efficient and&#xa0;Precise Black-Box Jailbreaking Through Adaptive Approximation,Semantic Steer Chain: Efficient and&#xa0;Precise Black-Box Jailbreaking Through Adaptive Approximation,10.1007/978-981-92-1462-4_12,ID_EXACT,1.0,
56,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0057_Shang2024,IntentObfuscator: A Jailbreaking Method via Confusing LLM with Prompts,MATCHED,IntentObfuscator: A Jailbreaking Method via&#xa0;Confusing LLM with&#xa0;Prompts,IntentObfuscator: A Jailbreaking Method via&#xa0;Confusing LLM with&#xa0;Prompts,10.1007/978-3-031-70903-6_8,ID_EXACT,1.0,
57,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0058_Aldan2026,Mass-Scale Analysis of In-the-Wild Conversations Reveals Complexity Bounds on LLM Jailbreaking,MATCHED,Mass-Scale Analysis of&#xa0;In-the-Wild Conversations Reveals Complexity Bounds on&#xa0;LLM Jailbreaking,Mass-Scale Analysis of&#xa0;In-the-Wild Conversations Reveals Complexity Bounds on&#xa0;LLM Jailbreaking,10.1007/978-3-032-11402-0_5,ID_EXACT,1.0,
58,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0059_Xiaowei2024,Watch Your Words: Successfully Jailbreak LLM by Mitigating the “Prompt Malice”,MATCHED,Watch Your Words: Successfully Jailbreak LLM by&#xa0;Mitigating the&#xa0;“Prompt Malice”,Watch Your Words: Successfully Jailbreak LLM by&#xa0;Mitigating the&#xa0;“Prompt Malice”,10.1007/978-981-97-7232-2_20,ID_EXACT,1.0,
59,Springer,SPRINGER_S1_batch_041-060.jsonl,SPRINGER_0060_Zehao2026,Reasoning-targeted Jailbreak Attacks on Large Reasoning Models via Semantic Triggers and Psychological Framing,MATCHED,Reasoning-targeted Jailbreak Attacks on Large Reasoning Models via Semantic Triggers and Psychological Framing,Reasoning-targeted Jailbreak Attacks on Large Reasoning Models via Semantic Triggers and Psychological Framing,10.1007/s11633-025-1602-0,ID_EXACT,1.0,
60,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0061_Hyunsik2026,Countering Jailbreak Attacks with Two-Axis Pre-detection and Conditional Warning Wrappers,MATCHED,Countering Jailbreak Attacks with&#xa0;Two-Axis Pre-detection and&#xa0;Conditional Warning Wrappers,Countering Jailbreak Attacks with&#xa0;Two-Axis Pre-detection and&#xa0;Conditional Warning Wrappers,10.1007/978-3-032-07884-1_13,ID_EXACT,1.0,
61,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0062_Michael2026,Jailbreaking LLMs Through Tense Manipulation in Multi-turn Dialogues,MATCHED,Jailbreaking LLMs Through Tense Manipulation in&#xa0;Multi-turn Dialogues,Jailbreaking LLMs Through Tense Manipulation in&#xa0;Multi-turn Dialogues,10.1007/978-3-032-07938-1_24,ID_EXACT,1.0,
62,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0063_Michael2026,Jailbreaks und Grenzen,MATCHED,Jailbreaks und Grenzen,Jailbreaks und Grenzen,10.1007/978-3-662-73446-9_8,ID_EXACT,1.0,
63,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0064_Michael2026,RefusalGuard-M: a scalable human–machine framework for multi-turn LLM jailbreak evaluation via semantic refusal manifold modeling,MATCHED,RefusalGuard-M: a scalable human–machine framework for multi-turn LLM jailbreak evaluation via semantic refusal manifold modeling,RefusalGuard-M: a scalable human–machine framework for multi-turn LLM jailbreak evaluation via semantic refusal manifold modeling,10.1186/s42400-026-00633-z,ID_EXACT,1.0,
64,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0065_Mengxin2025,Dynamic Adversarial Training for Jailbreak Robustness: A Security Enhancement Scheme for LLMs,MATCHED,Dynamic Adversarial Training for Jailbreak Robustness: A Security Enhancement Scheme for LLMs,Dynamic Adversarial Training for Jailbreak Robustness: A Security Enhancement Scheme for LLMs,10.1007/978-981-96-9994-0_43,ID_EXACT,1.0,
65,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0066_Shuyuan2026,"Review of LLM Jailbreaks: White-Box and Black-Box Perspectives on Attacks, Defenses, and Critical Metrics",MATCHED,"Review of&#xa0;LLM Jailbreaks: White-Box and&#xa0;Black-Box Perspectives on&#xa0;Attacks, Defenses, and&#xa0;Critical Metrics","Review of&#xa0;LLM Jailbreaks: White-Box and&#xa0;Black-Box Perspectives on&#xa0;Attacks, Defenses, and&#xa0;Critical Metrics",10.1007/978-981-95-9694-2_8,ID_EXACT,1.0,
66,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0067_Zhe2026,Thoughts Behind Attack: Enhancing Security Against Jailbreak Attacks Using Chain-of-Thought,MATCHED,Thoughts Behind Attack: Enhancing Security Against Jailbreak Attacks Using Chain-of-Thought,Thoughts Behind Attack: Enhancing Security Against Jailbreak Attacks Using Chain-of-Thought,10.1007/978-981-95-3352-7_16,ID_EXACT,1.0,
67,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0068_Yan2026,MnMR-GenA: a morphological recombination genetic algorithm for jailbreak attacks in low-resource language,MATCHED,MnMR-GenA: a morphological recombination genetic algorithm for jailbreak attacks in low-resource language,MnMR-GenA: a morphological recombination genetic algorithm for jailbreak attacks in low-resource language,10.1038/s41598-026-47434-5,ID_EXACT,1.0,
68,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0069_Xinxin2026,Chinese semantic obfuscation blackbox jailbreak for domestic large models,MATCHED,Chinese semantic obfuscation blackbox jailbreak for domestic large models,Chinese semantic obfuscation blackbox jailbreak for domestic large models,10.1186/s42400-025-00491-1,ID_EXACT,1.0,
69,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0070_Sanjana2026,JailFact-Bench: A Comprehensive Analysis of Jailbreak Attacks vs. Hallucinations in LLMs,MATCHED,JailFact-Bench: A Comprehensive Analysis of Jailbreak Attacks vs. Hallucinations in&#xa0;LLMs,JailFact-Bench: A Comprehensive Analysis of Jailbreak Attacks vs. Hallucinations in&#xa0;LLMs,10.1007/978-3-032-01823-6_2,ID_EXACT,1.0,
70,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0071_Jinyang2025,PIDRCMPP: Rapid Multi-Strategy Hierarchical Jailbreak Attacks on LLMs,MATCHED,PIDRCMPP: Rapid Multi-Strategy Hierarchical Jailbreak Attacks on LLMs,PIDRCMPP: Rapid Multi-Strategy Hierarchical Jailbreak Attacks on LLMs,10.1007/978-981-96-9994-0_8,ID_EXACT,1.0,
71,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0072_Saklain2026,Quantifying the efficacy of scenario based jailbreaks on Llama using HarmBench and LLM-as-a-judge,MATCHED,Quantifying the efficacy of scenario based jailbreaks on Llama using HarmBench and LLM-as-a-judge,Quantifying the efficacy of scenario based jailbreaks on Llama using HarmBench and LLM-as-a-judge,10.1007/s44163-026-01816-w,ID_EXACT,1.0,
72,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0073_Abrar2026,AB jailbreaking - a novel hybrid framework for exploitation of adversarial vulnerabilities in LLMs,MATCHED,AB jailbreaking - a novel hybrid framework for exploitation of adversarial vulnerabilities in LLMs,AB jailbreaking - a novel hybrid framework for exploitation of adversarial vulnerabilities in LLMs,10.1038/s41598-026-44403-w,ID_EXACT,1.0,
73,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0074_Sijia2026,Progressive Induction-Aware Optimization for LLMs Safety Under Multi-turn Jailbreaks,MATCHED,Progressive Induction-Aware Optimization for LLMs Safety Under Multi-turn Jailbreaks,Progressive Induction-Aware Optimization for LLMs Safety Under Multi-turn Jailbreaks,10.1007/s10994-026-07067-1,ID_EXACT,1.0,
74,Springer,SPRINGER_S1_batch_061-080.jsonl,SPRINGER_0075_Saklain2026,Quantifying modality imbalance and visual jailbreak robustness in LLaVA via projected gradient descent,MATCHED,Quantifying modality imbalance and visual jailbreak robustness in LLaVA via projected gradient descent,Quantifying modality imbalance and visual jailbreak robustness in LLaVA via projected gradient descent,10.1007/s42452-026-08793-w,ID_EXACT,1.0,
